label,statement,subjects
half-true,"Countries with a higher minimum wage than the United States $7.25 an hour include Denmark at $21, Australia at$15.81, Germany at$11and France at$12.35.","economy,workers"
pants-fire,President Obama . . . wants to mandate circumcision.,"health-care,pundits"
false,"Says that three of these five Republicans -- Ben Westlund, Rob Patridge, Max Williams, Lane Shetterly, Lynn Lundquist -- later became Democrats.",voting-record
false,The crime decline in the United States would be fairly small if it wasn't for the crime decline in New York City.,crime
true,"If it is enacted, the Senate immigration bill is going to make the Border Patrol bigger than the FBI -- you could put one agent every 250 feet.","immigration,pundits"
pants-fire,Rick Scott doesnt have any ties to a lobbyist.,candidates-biography
false,Glen Sturtevant is against smaller class sizes.,"education,voting-record"
true,Photo ID is not required for those who vote by mail.,elections
mostly-true,We have the lowest per-capita spending of any state in the nation except for South Dakota.,"state-budget,state-finances"
half-true,"Barack Obama was ""a trial attorney for ACORN.""",candidates-biography
mostly-true,"When I ran against incumbent President Gerald Ford, you know how much money we raised? None.",campaign-finance
mostly-true,President Obama has the worst ratings of any president at the end of his first year.,"history,job-accomplishments"
barely-true,"Says Charlie Crist wants felons who commit a heinous crime such as intentional permanent disfigurement of a child, you walk out of jail, you immediately get to vote.","crime,elections"
barely-true,"Because of (the 1994 crime bill), we had a 25-year low in crime, a 33-year low in the murder rate, and listen to this, because of that and the background check law, a 46-year low in the deaths of people of gun violence.",crime
mostly-true,"For the last decade, funding in the health and human services budget has grown at twice the rate as other parts of the budget, and I think that context is important.","florida,state-budget"
true,"In Wisconsin, deaths from domestic violence are at the highest in 10 years.","crime,families"
false,"Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!","elections,technology"
mostly-true,"Says Trump ties are made in China, not Colorado. Trump suits in Mexico, not Michigan. Trump furniture in Turkey, not Ohio. Trump picture frames in India, not Wisconsin.","candidates-biography,small-business"
true,"Huckabee ""granted 1,033 pardons and commutations . . . more clemencies than the previous three governors combined.""",crime
mostly-true,"While in Congress, Nathan Deal was a leader when it came to protecting our borders.",immigration
barely-true,Florida's new fingerprint identification system is improving our rate of solving cold cases by 300 percent.,crime
barely-true,Muslims tried to use Sharia law to influence court decisions in New Jersey and Oklahoma,religion
true,"Actually, Reagan was a Democrat before he was a Republican.",candidates-biography
half-true,The actions Im taking are the kinds of actions taken by every single Republican president and every single Democratic president for the past half-century.,"immigration,legal-issues"
mostly-true,"Says Jon Corzine gave away 14 percent raises over 4 years and he stood on the front steps of the Capitol at a public-sector union rally and said, I will fight to get you a great contract.",unions
true,I've spent 20 years devoted to working on behalf of families who are having a tough time and are seeking out the American dream.,candidates-biography
true,"American Hustleshows the FBI making real-life bribes to Washington politicians. I know, because as your U.S. senator, I turned them down.","candidates-biography,legal-issues"
pants-fire,Barack Obama and Hillary Clinton are negotiating with the United Nations about doing a treaty that will ban the use of firearms.,"foreign-policy,guns"
true,I never called for a partition of Iraq.,"iraq,abc-news-week"
true,Said Republicans made historic gains in state legislatures during last months election,elections
mostly-true,The Cathedral of Christ the King is one of the Archdiocese of Atlantas largest and fastest-growing parishes.,religion
false,"Says Oregons high minimum wage is the reason why by 2011, Oregons restaurants employed an average of only 13.8 workers, or 2.6 fewer employees than they did before the states minimum wage began rising above the federal level in 1997.","labor,workers"
true,The president of the United States ... agrees with me that marriage should be between a man and a woman.,gays-and-lesbians
mostly-true,Every president since Eisenhower has taken executive action to address immigration issues.,"history,immigration"
mostly-true,"Milwaukee has seen an uptick in violence since 2010, and the only period of calm we get is when winter sets in.","crime,criminal-justice"
pants-fire,"Obama's wife wrote a paper in college that said America was a nation founded on ""crime and hatred"" and that whites in America are ""ineradicably racist.""",candidates-biography
half-true,"Says in U.S. Congress, members dont even have to be on the floor for debates or votes.","congress,congressional-rules"
pants-fire,"Says Freddie Mac, electric co-ops and credit unions are all government sponsored enterprises.","financial-regulation,new-hampshire-2012"
true,Republican redistricting plans cut Democrat Nancy Nusbaum out of her state Senate district by a half a block.,redistricting
false,"When Obama was interviewed by American reporters in Asia, ""Not one of them asked me about Asia. Not one of them asked me about the economy.""","economy,foreign-policy"
false,Obama has chosen to deny the vicious anti-Semitic motivation of the attack on a kosher Jewish grocery in Paris.,terrorism
barely-true,Says a trash mound on U.S. 290 is 800 feet tall.,"county-government,environment"
false,"One of the first states in the union to pass a voter ID bill was Rhode Island, 85 percent Democratic legislature.","elections,pundits"
