label	statement	subjects
barely-true	Tuition-free public universities and colleges are just a pipe dream . False . They were both free up until the Vietnam War .	education,history
half-true	Candidate Bill Byrne used campaign funds for work on his personal car .	campaign-finance
mostly-true	Pat Toomey thinks corporations shouldnt pay any taxes .	corporations,message-machine,taxes
half-true	A construction worker whos making $50 or $60 grand a year shouldnt be paying higher tax rates than the guy whos making $50 million a year . And thats how its working right now .	taxes
half-true	We have seized more currency more drugs more outbound arms in the past year than any year in our countrys history .	crime,guns,immigration,marijuana
mostly-true	Theres never been a direct Supreme Court case on people who were here illegally whether or not their kids are citizens .	immigration,legal-issues
mostly-true	Some 8.1 million of the estimated 11 million to 12 million people in this country illegally are working .	foreign-policy,homeland-security,immigration,market-regulation,workers
mostly-true	Traditionally presidential candidates release their tax returns . . . Mitt Romney still wont .	candidates-biography,message-machine-2012,new-hampshire-2012,taxes,transparency
false	Says he never supported federal health care individual mandate .	candidates-biography,government-regulation,health-care,public-health
half-true	Says the United States is in the worst recovery from an economic recession since World War II .	economy
barely-true	In 1940 only 7 percentof Germans were Nazis .	terrorism
half-true	The recidivism rate is nearly 29 percent and has been climbing steadily since detainees began being released from Guantanamo .	terrorism
half-true	Under Scott Walkers tax plan the average Wisconsin taxpayer got just $11 a month . But corporations got $610 million in tax cuts . Millionaires got at least $1400 per year .	corporations,income,state-budget,taxes,wealth
half-true	You cant raise taxes in Ohio . We are one of the highest taxed states in the country .	message-machine,taxes
true	Just 400 Americans - 400 - have more wealth than half of all Americans combined .	economy,poverty,state-budget
barely-true	Says president is spending $2.2 billion to give away ObamaPhones .	federal-budget,public-safety
barely-true	Says Obama has failed to pass a budget .	federal-budget
mostly-true	Did you know Wisconsins AFSCME union has lost 50%+ of its members since no longer requiring membership	elections,state-budget,unions
barely-true	Says Joe Sestak voted to gut Medicare . reducing benefits for 854489 seniors and jeopardizing access to care for millions .	health-care,medicare,message-machine
barely-true	Democratic tax hikes led $70 billion of wealth to leave New Jersey between 2004 and 2008 and mainly relocate to Florida North Carolina Virginia and Pennsylvania .	taxes
half-true	Wisconsins Government Accountability Board ignored their duties and did not regularly audit voters to remove felons for a span of 16 elections .	elections,government-regulation
false	Says Florida had five sanctuary cities while Jeb Bush was governor .	immigration
barely-true	Cover Florida is available to any Floridian offering basic coverage for about $150 a month instead of the typical $600 a month .	florida,health-care
half-true	Says New Hampshire had the fourth-lowest unemployment rate in the country during Maggie Hassans time in the state Senate .	jobs,taxes
false	On timing of announcement for president .	elections,job-accomplishments,state-budget
half-true	When the presidents spokesman was asked about (Anwar) al-Awlakis son he said he should have chosen a more responsible father .	civil-rights,homeland-security,legal-issues,military
true	In 1976 the first year that Pell Grants were fully funded a full Pell Grant paid 72 percent of the cost of attendance at a typical four-year public college . Today a full Pell Grant covers just 34 percent of those costs .	education
true	We have 17 intelligence agencies civilian and military who have all concluded that these espionage attacks these cyberattacks come from the highest levels of the Kremlin and they are designed to influence our election .	elections,foreign-policy,history,homeland-security
half-true	Were destroying more businesses in the United States now than are being created for the first time in our history .	economy,small-business
false	In Buffalos SolarCity project Andrew Cuomo will create maybe 500 jobs if it ever happens at all at about $1.5 million per job .	economy,jobs
true	Obama said his proposed $1000 emergency energy rebate will be enough to offset the increased cost of gas for a working family over the next 4 months .	energy
half-true	Says Barack Obama has deported more people than any other president in this countrys history .	immigration,message-machine-2012
half-true	The annual cost of free tax credits alone paid to illegal immigrants quadrupled to $4.2 billion in 2011 .	immigration,taxes
true	Says fewer than 30 percent of Texas college students graduate in four years and only 58 percent graduate within six years .	education
