label,statement,subjects,superlabel
False,Says U.S. Rep . Patrick Murphy has sided with the GOP on key votes twice as often as he sided with Democrats .,"congress,voting-record",politics
False,If youre from Syria and youre a Christian you cannot come into this country as a refugee .,"foreign-policy,immigration,religion",politics
False,Millionaires working side by side with George Soros are bankrolling (John Kasichs) super PAC .,campaign-finance,politics
False,Georgia could get money for schools by scraping the gold off the gold dome of the state Capitol .,education,politics
True,Nearly all of the top 50 prescribers of oxycodone in the United States are in Florida .,crime,politics
True,We fixed a loophole in the (gun) background record check system so that we could make our commonwealth safer .,"crime,criminal-justice,guns",politics
False,In the weekend after the terrorist attacks in Paris the White House said this couldnt happen in the United States . ISIS couldnt reach us here .,terrorism,politics
True,By 2006 the American people were overwhelmingly against the Iraq War .,"history,iraq,military,polls",politics
False,Mitt Romney . gave you government health care that is now bankrupting the state of Massachusetts .,"candidates-biography,health-care,pundits",politics
False,Says regarding the presence of classified information in her email FBI Director James Comey said my answers were truthful and what Ive said is consistent with what I have told the American people .,candidates-biography,politics
False,Ive been reducing the number of Democratic Texas Senate committee chairs since I came in as lieutenant governor .,"bipartisanship,candidates-biography",politics
True,The Pentagon under the Obama administration has just acknowledged seizing and burning the privately owned Bibles of American soldiers serving in Afghanistan .,"afghanistan,military,religion",politics
True,Says Marco Rubio voted against the bipartisan Violence Against Women Act .,voting-record,politics
False,In Minnesota well over 6200 election-day registrations from 2008 proved fraudulent .,"elections,legal-issues,states",politics
True,Says John Loughlin voted to let people accused of domestic violence keep their guns .,"criminal-justice,guns,voting-record",politics
False,Clinton refused repeated requests to meet with the Gold Star Mothers .,military,politics
False,McGinty previously told a local community newspaper in her native Philadelphia that she has found an alarming undercurrent of misinformed people in the T part of the state outside of Philadelphia and Pittsburgh .,population,politics
False,The goal of Common Core is to instill federally determined attitudes and mindsets in students including political and religious beliefs .,"education,religion",politics
False,There have been 30 published polls in this election cycle and Harry Reids been trailing in every single one .,elections,politics
True,Historically Senate ratification of arms control treaties has been bipartisan .,"foreign-policy,military,abc-news-week",politics
True,Says in the Legislature (Mary Nolan) has been a party-line Democrat showing a 100% track record in harmony with the American Civil Liberties Union .,"corrections-and-updates,voting-record",politics
True,Says first eight chosen to draw Austin City Council districts are seven Democratic primary voters and one Republican primary voter .,"city-government,corrections-and-updates",politics
True,Says President Obama waited two weeks to call the attack in Libya terror .,"corrections-and-updates,debates,foreign-policy,terrorism",politics
True,Says Jeanne Shaheen has voted with the president 99 percent of the time .,bipartisanship,politics
True,President Clinton reduced the scale of our military dramatically .,military,politics
False,Says Obama called Israel a constant sore that infects U.S. foreign policy .,israel,politics
False,Gov . Rick Scott tried to kick 180000 people off the voter rolls .,"elections,message-machine-2012",politics
False,The crime rate in some Atlanta neighborhoods has dropped by 35 to 51 percent .,crime,politics
False,There is a very identifiable Somali community back home in Delaware .,"diversity,population,terrorism",politics
True,Says Rick Perry wrote a newspaper item saying he was open to amnesty for illegal immigrants in the United States .,immigration,politics
False,Says the Clinton Foundation accepted millions and millions of dollars from governments like Algeria Saudi Arabia Oman and the United Arab Emirates which violated a ban on all contributions to the Foundation from foreign nations .,"candidates-biography,elections",politics
False,Says Debbie Wasserman Schultz has these offshore accounts like Mitt Romney .,candidates-biography,politics
