label,statement,subjects
pants-fire,Lindsay Parkhurst wants to take away programs like Social Security and Medicare that seniors have earned throughout their lifetimes.,"medicare,social-security"
mostly-true,80 percent of the American people havent gotten a pay raise since the crash.,jobs
mostly-true,"(Since 1990)every continent has seen substantial gains, with individual incomes growing by more than a third in every region of the developing world.","economy,foreign-policy"
false,GDP was zero essentially for the last two quarters.,economy
true,"Says there have been some job gains in the McMansion State since Mr. Christie took office, but they have lagged gains both in the nation as a whole and in New York and Connecticut, the obvious points of comparison.","jobs,pundits"
false,The Obama Administration's own White House Council of Economic Advisers has estimated 4.7 million Americans will lose their jobs if the (health care) bill passes.,"health-care,taxes"
false,"Says Wisconsin state Sen. Randy Hopper, R-Fond du Lac, has already been recalled.","labor,state-budget"
barely-true,Says $38 billion in spending cuts in federal budget compromise is less than $1 billion in real cuts.,"federal-budget,state-budget"
half-true,Eighty-five percent of governments running right now. Only 15 percent of government spending is shut down.,federal-budget
half-true,We have completely turned our economy around.,economy
half-true,"Theres only three countries in the entire world wheretheres no paid vacation by law, we happen to be one of them.","government-regulation,workers"
true,"An organized crime syndicate was extorting money from his (Tom Ganleys) business, threatening his family, but he fought back and won the FBIs highest civilian award","crime,message-machine"
pants-fire,"I am the only candidate who ran in either primary who said, I will not raise taxes on the middle class.",taxes
half-true,"By releasing only basic tax information, former U.S. Congressman Nathan Deal is hiding more than hes disclosed about his business dealing with the state.",taxes
pants-fire,The Republicans have never done anything really to balance the budget.,"deficit,federal-budget"
false,On privatization of Social Security.,social-security
barely-true,Romney signed government-mandated health care with taxpayer-funded abortions.,"abortion,message-machine-2012"
pants-fire,The Obama administration even proposed banning farm kids from doing basic chores!,"agriculture,government-regulation"
pants-fire,Make no mistake -- Sherrod Brown is one of the main D.C. politicians responsible for Ohio jobs moving to China.,"job-accomplishments,trade"
mostly-true,"Ohio Republicans made significant gains during [Chris McNultys] time at the ORP, including the extremely successful re-election of President Bush in Ohio.","elections,states"
mostly-true,"Since 2001, higher education in the state has been cut or allowed to erode ... by 35 or 40 percent.","education,state-budget"
false,Russ Feingold has not worked anywhere outside of politics.,"candidates-biography,message-machine"
half-true,Our economy is so much stronger than when (Barack Obama and Joe Biden) took office. Nearly 15 million new private-sector jobs.,"economy,jobs"
pants-fire,Women own just 1 percent of the worlds land.,"poverty,women"
true,Senator Clinton tried to spend $1 million on the Woodstock Concert Museum.,federal-budget
half-true,"The Democrats' health care bill ""gives a new Health Choices Commissioner the right to look at an individual's tax return to determine what medical benefits or subsidies that person qualifies for.""","health-care,taxes"
true,"As mayor, Barrett led efforts to redevelop the Menomonee Valley, which now supports nearly 4,000 jobs in Wisconsin.","job-accomplishments,jobs"
pants-fire,"Since Rep. John Boccieris election, Ohio has lost 600,000 jobs and his districts unemployment has doubled.","economy,jobs"
mostly-true,"By the end of his first term, President Obama will have added as much debt as all the prior 43 presidents combined.","federal-budget,new-hampshire-2012"
false,"Obama plans ""a tax increase for everyone earning more than $42,000 a year.""",taxes
true,"Half the kids coming out of college this year cant find a job, or a job thats consistent with a college degree.","education,jobs"
mostly-true,Charlie Crist raised taxes in 2009 and wont rule out raising taxes again.,"state-budget,taxes"
false,The payday loan industry does not exist in a state like Minnesota.,financial-regulation
barely-true,"In January, I outlined a plan to help revive our faltering economy, which formed the basis for a bipartisan stimulus package that passed the Congress.","economy,stimulus"
half-true,"Georgia spends in the top 10 nationally on education, yet, most of our education metrics hover in the bottom five.","education,state-budget"
barely-true,Mitt Romneys platform ...wont protect the mortgage interest (tax) deduction for middle-class families.,"message-machine-2012,taxes"
barely-true,New energy standards will take away our freedom of choice and selection in the light bulbs we have in our homes.,"energy,government-regulation"
barely-true,"Governor Christie, his idea of jumpstarting the economy is to propose a trickle-down income tax cut last year and in his budget address this year, he stated his support for it again.",taxes
mostly-true,"In her short time in the United States Senate, the senator from New York, Senator Clinton, got $500-million worth of pork barrel projects.",federal-budget
false,On job creation numbers in the latest Start-Up NY report: This is a significant number of overcounts in the compilation that Ive looked at.,"economy,jobs"
true,"The omnibus spending bill has 9,427 pork barrel items.",federal-budget
barely-true,"In his very first budget, (Milwaukee) Mayor Tom Barrett broke his pledge to keep a lid on property taxes and has continued increasing taxes and fees ever since.","city-budget,taxes"
half-true,We cut taxes 24 times.,taxes
false,This is the first time since the Depression that unemployment has stayed above 9 percent for two consecutive years.,"economy,history"
barely-true,Red light camera installed to promote public safety.,transportation
half-true,Says Lincoln Chafee settled a union strike by giving the teachers a 19-percent-raise.,"economy,education"
