label,statement,subjects
true,A 5 percent increase in domestic production would increase the world supply by less than 1 percent and do almost nothing to our dependence on foreign oil. This would also have virtually no effect on the price of gas at the pump.,"environment,oil-spill"
false,The United States has a record number of abortions year after year after year.,abortion
mostly-true,"Under Obamacare, premiums have doubled and tripled in Wisconsin.",health-care
true,Says the media distortedwhat happened with a baby at his rally.,"candidates-biography,children"
mostly-true,Says unions call Obamacare bad for workers.,"health-care,unions"
pants-fire,The bill also provides full federal funding for abortions,"abortion,health-care"
true,"We spend more on health care than any other country, but we're ranked 47th in life expectancy and 43rd in child mortality.",health-care
half-true,Volunteer firefighters and communities they serve in Georgia and elsewhere are being devastated by Obamacare.,health-care
half-true,Only four countries in the world allow abortions after 20 weeks of pregnancy.,abortion
half-true,"In the period from 2007 to 2011, the Office of Health Insurance Commissioner reported an 18 percent decline in the states total medical spending.",health-care
barely-true,"Gov. McAuliffes budget would raid school, other $$ 4 Obamacare in VA.","medicaid,state-budget"
false,Says the national health care law puts federal bureaucrats between an American citizen and her doctor.,health-care
half-true,On whether humans contribute to global warming,"climate-change,environment"
mostly-true,"In 2010, 2,694 young people were killed by gunfire. 1,773 were victims of homicide; 67 were elementary school-age children.","children,guns"
pants-fire,Obamacare is one big fat VA system.,"health-care,veterans"
false,"Under the Iran nuclear deal, we give them $150 billion, we get nothing.","foreign-policy,nuclear"
true,Says Your kid just ate 16 packs of sugar.,"county-government,public-health"
true,Says Iowa Senate candidate Joni Ernst promises to shut down the Department of Education and abolish the EPA.,"education,environment"
true,Georgia residents file the most insurance claims for lightning strikes in the country.,weather
half-true,"After initially agreeing with Republicans on an amount for Zika funding, Democrats derailed it.","abortion,public-health"
true,"This (SCHIP) is socialized medicine. It is going to go to families that make $60,000 a year. Those aren't poor children.",health-care
half-true,Says David Jolly lobbied on a plan by Rep. Paul Ryan that would turn Medicare into a voucher program.,medicare
true,"Many state and federal agencies have such navigators involved in helping folks maneuver through the often complex processes associated with filing benefits claims, for example -- even buying health insurance.",health-care
false,Says theres not much evidence to suggest that people have (contributed to global warming) or can do very much to change anything.,"climate-change,environment"
barely-true,Says President Barack Obamas health care law is expected to destroy 2.3 million jobs.,health-care
half-true,[A]n extra 8 million Americans [are] projected to join state Medicaid programs in the next few years.,health-care
barely-true,EPA officials have commended (Koch Industries) for our commitment to a cleaner environment and called us a model for other companies.,"environment,market-regulation"
barely-true,The party in the White House is responsible for a massive tax increase on the middle class.,"health-care,taxes"
half-true,"In Ohio, more than half the providers of safe and legal abortion have had to shut down since Gov. John Kasich took office in 2011.",abortion
pants-fire,"Members of Congress specifically exempted themselves from many of the laws they have passed, such as being exempt from any fear of prosecution for sexual harassment ... (and) from the healthcare reform.","congress,health-care"
mostly-true,Many types of fish and shellfish from waters across the state are labeled unsafe to eat.,"environment,food-safety"
half-true,"Republicans would give seniors a (Medicare) voucher that limits whats covered, costing seniors as much as $6,400 more a year.","health-care,medicare"
true,"Ninety-five percent of Oregonians now have health insurance coverage, tens of thousands for the very first time.",health-care
false,Marco Rubio thinks that government shouldn't be in the health care business at all.,health-care
true,Swaziland has the highest rate of HIV infection in the world.,public-health
mostly-true,Studies have consistently failed to establish the existence of a link between the harshness of a countrys drug laws and its levels of drug use.,"crime,drugs"
mostly-true,Over 97 percent of the scientific community believe that humans are contributing to climate change.,"climate-change,science"
true,"The health care bill will subsidize families of four that make more than $80,000 a year.",health-care
barely-true,The health care law imposes a federal mandate requiring middle-class Americans to buy health insurance whether they can afford it or not.,health-care
half-true,Theres a 1.5 percent to 2 percent overhead in Medicare. The insurance companies have a 20 percent to 30 percent overhead.,"health-care,medicare"
true,"47 - New provisions ObamaCare charges the IRS with implementing, according to the Government Accountability Office.","health-care,taxes"
half-true,"Josh Mandel used to be pro-choice, now hes anti-choice. He used to be sympathetic towards gay and lesbians and now hes [not].","abortion,gays-and-lesbians"
