statement,label,subject
Loretta Lynch the new nominee for attorney general was a member of Bill Clintons defense team during the 1992 Whitewater corruption probe .,False,"candidates-biography,criminal-justice"
Says legislative debate of airport pat-down procedures initiated federal changes in security procedures .,False,"homeland-security,transportation"
On support for the auto bailouts .,False,"congress,transportation"
Bruno Mars is known for his live performances .,True,Celebrities
Over half of the foreign-born population in Rhode Island is white .,True,"census,immigration"
Multnomah Countys food action plan clearly plans to disrupt the free market system in terms of food choices making it harder and more expensive for many residents to eat their food of choice .,False,"county-government,government-regulation"
Democrats plan to keep student loan interest rates low by raising taxes on small businesses very small businesses the kinds of small businesses that give jobs to graduates .,False,"message-machine-2012,taxes"
The Postal Services financial losses result from a 2006 law that drains $5 billion a year from post office revenue while the Postal Service is forced to overpay billions more into federal accounts .,True,federal-budget
The very first meal on the surface of the moon was the Holy Communion .,True,"history,pop-culture,religion,space"
Boxers are divided into weight classes .,True,Sports
The failings in our civil service are encouraged by a system that makes it very difficult to fire someone even for gross misconduct .,True,federal-budget
Texas prosecutor Rosemary Lehmberg purchased 72 bottles of vodka in just one store alone in just over a year .,True,"Alcohol,candidates-biography"
Minnesotas advantage in economic growth has been having Republicans in charge of at least one part of government for all but two years while Wisconsin Democrats for many years before 2011 controlled both legislative chambers and the governorship .,False,"economy,history"
The Earth is not warming .,False,"climate-change,corrections-and-updates,environment,weather"
BBC did not say neutral facial expressions signal deepfakes .,False,Technology
Quarterbacks won the (Super Bowl) MVP more than 50 percent of the time .,True,sports
Nearly one in five women in America has been a victim of rape or attempted rape .,True,"crime,criminal-justice,sexuality,women"
After Patrick Murphys charges were dropped Murphys father gave the prosecutor a huge campaign donation .,False,"campaign-finance,candidates-biography"
Since June 2009 about 48 percent of all the jobs created in America were in Texas .,True,"economy,jobs"
While she was mayor Lois Frankel took a police helicopter ride to go to a dinner party .,True,"candidates-biography,city-budget,city-government,message-machine-2012"
Under President George W. Bush the U.S. had 52 months of . uninterrupted job creation and revenues were at an all-time high in 2007 .,True,"economy,history,taxes"
Trump misrepresents facts about wind power at Cabinet meeting .,False,Environment
The federal government has not engaged in (border security) at all .,False,immigration
Ted Strickland stands in lockstep with Hillary Clinton and the abortion lobby in their desire to force Americans to pay for abortion on demand up until the moment of birth with their taxpayer dollars .,False,abortion
Before Congress (Tom) Cotton got paid handsomely working for insurance companies and corporate interests .,False,"candidates-biography,corporations,health-care"
Reuters : No evidence stray voltage in sidewalks causes death .,True,Health
Says Mark Warner has supported Harry Reid down the line .,True,voting-record
Members of Congress can retire with the same pay after only one term in office,False,"congress,retirement"
Fox changed around their poll eligibility criteria on the day they announced who is in and out of their debate .,True,debates
I was never against same-sex marriage .,True,marriage
Milwaukee has the second-highest number of children recovered from sex trafficking .,False,"children,crime,criminal-justice,sexuality"
Kanye West launched a fashion line . [false],False,Celebrities
When President then candidate Obama was asked to disclose some of his donors because there was suspicion of their being the foreign source of money into his campaign they refused to do it .,False,"campaign-finance,transparency"
The ACLU didnt call for an investigation (of the Newark police department) they called for an immediate federal monitor .,False,"crime,ethics"
Nobody has been talking about it (Medicaid fraud) focused on it or paying attention to it .,False,"health-care,medicare"
Says Rick Perry turned down our invitation to meet President Barack Obama in El Paso .,True,"bipartisanship,immigration"
Foreign Trade Zones allow U.S. land to be inhabited by Chinese communists - communists straight from China They are to set up little towns and live here .,False,"foreign-policy,trade"
Its bad enough that (Stephen) Silberkraus appeared in a sexual fetish film where women were kidnapped from their homes and forced to live naked in kennels and trained to be pets . But when Silberkraus isnt acting in films that degrade women hes stalking them in his personal time .,False,candidates-biography
Says Ron Johnson has essentially done nothing to fight heroin addiction and opioid abuse .,False,"candidates-biography,drugs,homeland-security,immigration"
Obamacare could force thousands of volunteer fire stations to cut service or close entirely,True,"corrections-and-updates,health-care,public-safety"
